customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalSpending,AvgMonthlySpending,CLV,ServiceUsageScore,Tenure_0_12,Tenure_13_24,Tenure_25_48,Tenure_48_plus,Charges_Low,Charges_High,ContractRisk,SeniorCitizenFamily,Payment_0,Payment_1,Payment_2,Payment_3,Internet_0,Internet_1,Internet_2
2639-UGMAZ,1,1,0,0,71,0,0,0,1,1,0,0,1,1,1,1,2,56.45,3985.35,0,4007.9500000000003,56.131690140845066,4007.9500000000003,4,0,0,0,1,0,0,2,0,False,False,True,False,True,False,False
2876-GZYZC,0,0,0,0,13,1,1,1,0,0,0,0,0,1,0,1,2,85.95,1215.65,0,1117.3500000000001,93.51153846153846,1117.3500000000001,1,0,1,0,0,0,0,3,0,False,False,True,False,False,True,False
6207-WIOLX,0,0,1,1,25,0,0,0,1,1,1,0,1,1,0,1,1,58.6,1502.65,1,1465.0,60.106,1465.0,5,0,0,1,0,0,0,3,0,False,True,False,False,True,False,False
8587-XYZSF,1,0,0,0,67,1,0,0,0,0,0,1,0,0,2,0,0,50.55,3260.1,0,3386.85,48.65820895522388,3386.85,1,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
3091-FYHKI,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,35.45,35.45,1,35.45,35.45,35.45,1,1,0,0,0,1,0,3,0,False,False,True,False,True,False,False
2372-HWUHI,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.35,81.25,1,88.7,40.625,88.7,0,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
7799-LGRDP,0,0,0,0,43,1,1,2,0,0,0,0,0,0,2,1,1,25.7,1188.2,0,1105.1,27.632558139534886,1105.1,0,0,0,1,0,1,0,1,0,False,True,False,False,False,False,True
7850-VWJUU,0,0,0,0,23,1,0,1,1,0,0,0,0,0,0,1,0,75.0,1778.5,0,1725.0,77.32608695652173,1725.0,1,0,1,0,0,0,0,3,0,True,False,False,False,False,True,False
3774-VBNXY,0,0,1,1,64,1,0,2,0,0,0,0,0,0,2,0,3,20.2,1277.75,0,1292.8,19.96484375,1292.8,0,0,0,0,1,1,0,1,0,False,False,False,True,False,False,True
6217-KDYWC,1,0,0,1,57,1,0,2,0,0,0,0,0,0,2,1,3,19.6,1170.55,0,1117.2,20.5359649122807,1117.2,0,0,0,0,1,1,0,1,0,False,False,False,True,False,False,True
0390-DCFDQ,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,70.45,1,70.45,70.45,70.45,0,1,0,0,0,0,0,3,1,False,False,False,True,False,True,False
3146-MSEGF,0,1,1,1,72,1,1,0,1,1,1,1,1,1,2,1,1,88.05,6425.65,0,6339.599999999999,89.24513888888889,6339.599999999999,6,0,0,0,1,0,0,1,2,False,True,False,False,True,False,False
4080-OGPJL,0,0,0,0,8,1,1,0,1,0,0,1,0,1,0,0,2,71.15,563.65,1,569.2,70.45625,569.2,3,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
1095-WGNGG,0,0,1,0,61,1,1,1,0,1,0,0,1,1,2,1,0,101.05,5971.25,0,6164.05,97.88934426229508,6164.05,3,0,0,0,1,0,1,1,0,True,False,False,False,False,True,False
2636-SJDOU,1,0,0,0,64,1,1,1,1,1,0,0,0,0,1,1,1,84.3,5289.05,0,5395.2,82.64140625,5395.2,2,0,0,0,1,0,0,2,0,False,True,False,False,False,True,False
1131-QQZEB,1,1,1,0,71,1,1,2,0,0,0,0,0,0,2,0,0,23.95,1756.2,0,1700.45,24.735211267605635,1700.45,0,0,0,0,1,1,0,1,1,True,False,False,False,False,False,True
5716-EZXZN,0,0,1,1,65,1,1,1,1,1,0,1,1,0,2,1,1,99.05,6416.7,0,6438.25,98.71846153846154,6438.25,4,0,0,0,1,0,1,1,0,False,True,False,False,False,True,False
6837-BJYDQ,1,0,0,0,3,1,0,2,0,0,0,0,0,0,1,0,3,19.6,61.35,0,58.800000000000004,20.45,58.800000000000004,0,1,0,0,0,1,0,2,0,False,False,False,True,False,False,True
2135-RXIHG,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,1,45.65,45.65,45.65,0,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
6440-DKQGE,1,0,0,1,30,1,0,0,0,1,1,0,1,0,1,0,1,64.5,1929.95,0,1935.0,64.33166666666666,1935.0,3,0,0,1,0,0,0,2,0,False,True,False,False,True,False,False
3466-BYAVD,1,0,1,1,15,1,0,0,0,1,1,1,0,1,0,1,3,69.5,1071.4,0,1042.5,71.42666666666668,1042.5,4,0,1,0,0,0,0,3,0,False,False,False,True,True,False,False
3780-YVMFA,0,0,1,1,8,1,0,0,0,0,0,1,1,1,0,1,2,68.55,564.35,0,548.4,70.54375,548.4,3,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
3874-EQOEP,1,0,0,0,7,1,1,1,0,0,0,0,1,1,0,0,3,95.0,655.5,1,665.0,93.64285714285714,665.0,2,1,0,0,0,0,1,3,0,False,False,False,True,False,True,False
1679-JRFBR,0,0,1,1,70,1,1,1,1,1,1,0,1,1,1,1,1,108.15,7930.55,0,7570.5,113.29357142857143,7570.5,5,0,0,0,1,0,1,2,0,False,True,False,False,False,True,False
9073-ZZIAY,1,0,1,1,62,1,0,0,1,1,1,1,1,1,2,0,2,86.1,5215.25,0,5338.2,84.11693548387096,5338.2,6,0,0,0,1,0,0,1,0,False,False,True,False,True,False,False
3077-RSNTJ,0,0,1,1,6,1,0,2,0,0,0,0,0,0,0,0,3,19.7,113.5,0,118.19999999999999,18.916666666666668,118.19999999999999,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
6551-GNYDG,0,0,1,1,14,1,0,1,0,0,0,0,0,1,0,1,0,80.9,1152.8,0,1132.6000000000001,82.34285714285714,1132.6000000000001,1,0,1,0,0,0,0,3,0,True,False,False,False,False,True,False
9167-APMXZ,0,0,0,0,22,1,1,1,0,0,0,0,1,0,0,1,0,84.15,1821.95,0,1851.3000000000002,82.81590909090909,1851.3000000000002,1,0,1,0,0,0,0,3,0,True,False,False,False,False,True,False
2749-CTKAJ,1,0,1,1,22,1,0,2,0,0,0,0,0,0,1,0,3,20.15,419.9,0,443.29999999999995,19.086363636363636,443.29999999999995,0,0,1,0,0,1,0,2,0,False,False,False,True,False,False,True
6371-NZYEG,1,0,1,1,16,1,0,0,1,0,1,0,1,0,2,0,3,64.25,1024.0,0,1028.0,64.0,1028.0,3,0,1,0,0,0,0,1,0,False,False,False,True,True,False,False
7554-NEWDD,1,0,0,0,10,1,1,2,0,0,0,0,0,0,2,0,0,25.7,251.6,0,257.0,25.16,257.0,0,1,0,0,0,1,0,1,0,True,False,False,False,False,False,True
8992-VONJD,0,0,0,1,13,1,0,0,1,1,0,0,0,0,0,1,2,56.0,764.55,0,728.0,58.81153846153846,728.0,2,0,1,0,0,0,0,3,0,False,False,True,False,True,False,False
0867-MKZVY,0,0,1,0,20,1,1,1,1,0,0,0,0,0,0,0,2,82.4,1592.35,1,1648.0,79.61749999999999,1648.0,1,0,1,0,0,0,0,3,0,False,False,True,False,False,True,False
4482-EWFMI,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.7,135.2,0,139.4,67.6,139.4,0,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
4648-YPBTM,1,0,0,0,53,1,1,0,0,1,1,1,0,1,2,1,0,73.9,3958.25,0,3916.7000000000003,74.68396226415095,3916.7000000000003,4,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
2907-ILJBN,0,0,1,1,11,1,0,2,0,0,0,0,0,0,1,0,3,20.6,233.9,0,226.60000000000002,21.263636363636365,226.60000000000002,0,1,0,0,0,1,0,2,0,False,False,False,True,False,False,True
6345-FZOQH,1,0,1,0,69,1,0,2,0,0,0,0,0,0,2,0,3,19.9,1363.45,0,1373.1,19.76014492753623,1373.1,0,0,0,0,1,1,0,1,0,False,False,False,True,False,False,True
3376-BMGFE,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,70.9,273.0,1,283.6,68.25,283.6,0,1,0,0,0,0,0,3,0,True,False,False,False,False,True,False
5997-OPVFA,1,0,1,0,72,1,1,0,1,1,1,1,1,1,2,1,0,89.05,6254.45,0,6411.599999999999,86.86736111111111,6411.599999999999,6,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
3445-HXXGF,1,1,1,0,58,0,0,0,0,1,1,0,0,1,0,1,2,45.3,2651.2,1,2627.3999999999996,45.710344827586205,2627.3999999999996,3,0,0,0,1,0,0,3,1,False,False,True,False,True,False,False
1159-WFSGR,0,0,1,1,16,1,0,2,0,0,0,0,0,0,0,0,2,20.4,321.4,0,326.4,20.0875,326.4,0,0,1,0,0,1,0,3,0,False,False,True,False,False,False,True
7654-YWJUF,1,0,1,0,43,1,0,1,1,0,1,1,0,0,1,1,0,84.25,3539.25,0,3622.75,82.30813953488372,3622.75,3,0,0,1,0,0,0,2,0,True,False,False,False,False,True,False
1875-QIVME,0,0,1,0,2,1,1,1,0,0,1,1,1,1,0,1,2,104.4,242.8,1,208.8,121.4,208.8,4,1,0,0,0,0,1,3,0,False,False,True,False,False,True,False
6727-IOTLZ,1,0,1,0,14,1,0,0,0,1,1,1,1,1,2,0,3,81.95,1181.75,0,1147.3,84.41071428571429,1147.3,5,0,1,0,0,0,0,1,0,False,False,False,True,True,False,False
0691-JVSYA,0,0,1,0,53,1,0,1,0,0,1,0,1,1,1,1,0,94.85,5000.2,1,5027.049999999999,94.3433962264151,5027.049999999999,3,0,0,0,1,0,1,2,0,True,False,False,False,False,True,False
5918-VUKWP,0,0,0,0,32,1,0,2,0,0,0,0,0,0,1,0,0,20.55,654.55,0,657.6,20.4546875,657.6,0,0,0,1,0,1,0,2,0,True,False,False,False,False,False,True
1744-JHKYS,0,0,1,0,34,1,1,2,0,0,0,0,0,0,0,0,2,24.7,780.2,0,839.8,22.947058823529414,839.8,0,0,0,1,0,1,0,3,0,False,False,True,False,False,False,True
2656-FMOKZ,0,1,0,0,15,1,1,1,0,0,0,0,0,0,0,1,3,74.45,1145.7,1,1116.75,76.38000000000001,1116.75,0,0,1,0,0,0,0,3,0,False,False,False,True,False,True,False
2070-FNEXE,0,1,0,0,7,1,0,1,1,0,0,0,0,0,0,0,0,76.45,503.6,1,535.15,71.94285714285715,535.15,1,1,0,0,0,0,0,3,0,True,False,False,False,False,True,False
5947-SGKCL,0,0,1,1,15,1,1,1,0,1,1,0,1,1,0,1,0,105.35,1559.25,0,1580.25,103.95,1580.25,4,0,1,0,0,0,1,3,0,True,False,False,False,False,True,False
3712-PKXZA,1,0,1,0,61,1,0,2,0,0,0,0,0,0,1,1,1,20.55,1252.0,0,1253.55,20.524590163934427,1253.55,0,0,0,0,1,1,0,2,0,False,True,False,False,False,False,True
6317-YPKDH,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,29.95,29.95,1,29.95,29.95,29.95,1,1,0,0,0,1,0,3,0,True,False,False,False,True,False,False
6582-OIVSP,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.3,45.3,0,45.3,45.3,45.3,0,1,0,0,0,0,0,3,0,False,False,False,True,True,False,False
9367-WXLCH,1,0,0,0,8,1,1,1,0,0,0,0,0,1,0,0,0,84.5,662.65,1,676.0,82.83125,676.0,1,1,0,0,0,0,0,3,0,True,False,False,False,False,True,False
5524-KHNJP,1,0,1,1,33,1,0,0,1,0,1,0,1,1,1,0,1,74.75,2453.3,0,2466.75,74.34242424242424,2466.75,4,0,0,1,0,0,0,2,0,False,True,False,False,True,False,False
1918-ZBFQJ,0,0,0,0,13,1,0,1,0,1,1,0,0,0,0,1,2,79.25,1111.65,1,1030.25,85.51153846153846,1030.25,2,0,1,0,0,0,0,3,0,False,False,True,False,False,True,False
1024-GUALD,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,24.8,24.8,1,24.8,24.8,24.8,0,1,0,0,0,1,0,3,0,False,False,True,False,True,False,False
4827-USJHP,1,0,0,0,20,1,0,0,0,1,0,0,0,0,0,1,3,51.8,1023.85,0,1036.0,51.1925,1036.0,1,0,1,0,0,0,0,3,0,False,False,False,True,True,False,False
8167-GJLRN,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,30.4,82.15,0,91.19999999999999,27.383333333333336,91.19999999999999,1,1,0,0,0,1,0,3,0,False,False,True,False,True,False,False
0956-SYCWG,0,0,0,0,13,1,0,2,0,0,0,0,0,0,1,0,2,19.65,244.8,0,255.45,18.83076923076923,255.45,0,0,1,0,0,1,0,2,0,False,False,True,False,False,False,True
8017-UVSZU,0,0,1,0,40,1,1,0,0,1,0,0,0,0,0,0,1,56.6,2379.1,0,2264.0,59.4775,2264.0,1,0,0,1,0,0,0,3,0,False,True,False,False,True,False,False
7100-FQPRV,1,0,1,1,43,1,1,0,1,0,0,1,0,1,1,1,1,71.9,3173.35,0,3091.7000000000003,73.79883720930232,3091.7000000000003,3,0,0,1,0,0,0,2,0,False,True,False,False,True,False,False
2472-OVKUP,1,0,1,0,6,1,0,1,0,1,1,0,0,1,0,1,2,91.0,531.0,1,546.0,88.5,546.0,3,1,0,0,0,0,1,3,0,False,False,True,False,False,True,False
2984-RGEYA,0,0,1,1,69,1,0,2,0,0,0,0,0,0,2,0,0,19.75,1375.4,0,1362.75,19.933333333333334,1362.75,0,0,0,0,1,1,0,1,0,True,False,False,False,False,False,True
9680-NIAUV,0,0,1,1,72,1,1,1,1,1,1,0,1,1,2,0,1,109.7,8129.3,0,7898.400000000001,112.90694444444445,7898.400000000001,5,0,0,0,1,0,1,1,0,False,True,False,False,False,True,False
2146-EGVDT,1,0,1,1,59,1,0,2,0,0,0,0,0,0,2,0,1,19.3,1192.7,0,1138.7,20.215254237288136,1138.7,0,0,0,0,1,1,0,1,0,False,True,False,False,False,False,True
2604-IJPDU,0,0,1,0,20,1,0,1,1,1,0,1,1,0,0,1,2,96.55,1901.65,0,1931.0,95.08250000000001,1931.0,4,0,1,0,0,0,1,3,0,False,False,True,False,False,True,False
9178-JHUVJ,1,0,1,1,24,1,1,2,0,0,0,0,0,0,2,1,0,24.1,587.4,0,578.4000000000001,24.474999999999998,578.4000000000001,0,0,1,0,0,1,0,1,0,True,False,False,False,False,False,True
6168-YBYNP,1,0,0,0,59,1,1,1,0,1,1,1,1,1,0,1,2,111.35,6519.75,0,6569.65,110.5042372881356,6569.65,5,0,0,0,1,0,1,3,0,False,False,True,False,False,True,False
7255-SSFBC,1,0,1,1,72,1,1,1,0,1,1,1,1,1,2,1,0,112.25,8041.65,0,8082.0,111.68958333333333,8082.0,5,0,0,0,1,0,1,1,0,True,False,False,False,False,True,False
3645-DEYGF,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,3,20.75,20.75,0,20.75,20.75,20.75,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
9323-HGFWY,0,0,1,0,27,1,0,1,1,0,0,1,1,1,1,1,1,101.9,2681.15,0,2751.3,99.30185185185185,2751.3,4,0,0,1,0,0,1,2,0,False,True,False,False,False,True,False
8544-GOQSH,0,0,0,0,14,1,0,1,0,1,0,1,0,0,0,1,1,80.05,1112.3,0,1120.7,79.45,1120.7,2,0,1,0,0,0,0,3,0,False,True,False,False,False,True,False
3363-DTIVD,1,0,1,1,71,1,1,1,1,0,1,0,1,1,2,0,2,105.55,7405.5,0,7494.05,104.30281690140845,7494.05,4,0,0,0,1,0,1,1,0,False,False,True,False,False,True,False
7018-WBJNK,1,0,0,1,13,1,0,1,0,0,0,0,1,0,0,1,1,78.3,1033.95,0,1017.9,79.53461538461539,1017.9,1,0,1,0,0,0,0,3,0,False,True,False,False,False,True,False
9142-KZXOP,1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2958.95,0,3029.3999999999996,67.24886363636364,3029.3999999999996,0,0,0,1,0,0,0,3,0,False,True,False,False,False,True,False
7674-YTAFD,0,0,0,0,33,1,0,1,0,1,0,1,0,0,1,1,0,79.95,2684.85,0,2638.35,81.35909090909091,2638.35,2,0,0,1,0,0,0,2,0,True,False,False,False,False,True,False
6348-SNFUS,1,0,1,1,72,0,0,0,1,1,1,1,0,1,2,1,1,55.45,4179.2,0,3992.4,58.044444444444444,3992.4,5,0,0,0,1,0,0,1,0,False,True,False,False,True,False,False
1285-OKIPP,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,79.9,79.9,1,79.9,79.9,79.9,1,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
7825-ECJRF,0,0,0,0,19,1,0,1,1,0,1,1,1,1,0,1,2,106.6,1934.45,1,2025.3999999999999,101.81315789473685,2025.3999999999999,5,0,1,0,0,0,1,3,0,False,False,True,False,False,True,False
1347-KTTTA,1,0,1,0,64,1,0,1,0,1,1,1,1,1,1,1,1,102.45,6654.1,0,6556.8,103.9703125,6556.8,5,0,0,0,1,0,1,2,0,False,True,False,False,False,True,False
7841-TZDMQ,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,46.0,84.5,1,92.0,42.25,92.0,0,1,0,0,0,0,0,3,0,False,True,False,False,True,False,False
4195-NZGTA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,25.25,25.25,0,25.25,25.25,25.25,0,1,0,0,0,1,0,3,0,False,False,True,False,True,False,False
7157-SMCFK,1,0,0,1,61,1,0,2,0,0,0,0,0,0,2,0,3,19.75,1124.2,0,1204.75,18.42950819672131,1204.75,0,0,0,0,1,1,0,1,0,False,False,False,True,False,False,True
4709-LKHYG,0,0,1,1,29,1,0,2,0,0,0,0,0,0,1,0,2,20.0,540.05,0,580.0,18.622413793103448,580.0,0,0,0,1,0,1,0,2,0,False,False,True,False,False,False,True
2504-DSHIH,1,1,1,0,23,1,1,1,0,0,0,0,0,1,0,0,2,86.8,1975.85,0,1996.3999999999999,85.90652173913043,1996.3999999999999,1,0,1,0,0,0,0,3,1,False,False,True,False,False,True,False
0699-NDKJM,0,0,1,0,57,0,0,0,1,1,1,0,1,1,0,1,0,58.75,3437.45,0,3348.75,60.30614035087719,3348.75,5,0,0,0,1,0,0,3,0,True,False,False,False,True,False,False
9286-BHDQG,1,0,1,1,72,0,0,0,1,1,1,1,0,0,2,0,1,45.25,3139.8,0,3258.0,43.608333333333334,3258.0,4,0,0,0,1,0,0,1,0,False,True,False,False,True,False,False
0230-WEQUW,1,0,1,0,66,0,0,0,1,1,1,1,1,0,2,1,0,56.6,3789.2,0,3735.6,57.41212121212121,3735.6,5,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
2040-LDIWQ,1,0,1,1,65,1,1,0,0,1,1,1,1,1,2,1,0,84.2,5324.5,0,5473.0,81.91538461538461,5473.0,5,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
6496-JDSSB,0,0,0,0,8,1,0,1,0,0,0,0,1,0,0,1,0,80.0,624.6,0,640.0,78.075,640.0,1,1,0,0,0,0,0,3,0,True,False,False,False,False,True,False
9408-SSNVZ,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.15,268.35,1,280.6,67.0875,280.6,0,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
4443-EMBNA,0,0,1,0,71,1,1,2,0,0,0,0,0,0,2,0,0,24.75,1836.9,0,1757.25,25.871830985915494,1757.25,0,0,0,0,1,1,0,1,0,True,False,False,False,False,False,True
6469-MRVET,1,0,1,1,1,1,0,2,0,0,0,0,0,0,1,1,2,20.2,20.2,0,20.2,20.2,20.2,0,1,0,0,0,1,0,2,0,False,False,True,False,False,False,True
0742-MOABM,1,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,3,50.05,179.35,1,200.2,44.8375,200.2,1,1,0,0,0,0,0,3,0,False,False,False,True,True,False,False
5961-VUSRV,0,0,0,0,12,1,0,2,0,0,0,0,0,0,1,1,0,19.35,219.35,0,232.20000000000002,18.279166666666665,232.20000000000002,0,1,0,0,0,1,0,2,0,True,False,False,False,False,False,True
6778-JFCMK,1,0,0,0,24,0,0,0,1,0,0,0,1,1,1,1,3,50.6,1288.75,0,1214.4,53.697916666666664,1214.4,3,0,1,0,0,0,0,2,0,False,False,False,True,True,False,False
6341-JVQGF,0,0,1,1,31,1,0,0,1,0,1,1,1,1,1,1,3,81.15,2545.75,0,2515.65,82.12096774193549,2515.65,5,0,0,1,0,0,0,2,0,False,False,False,True,True,False,False
2232-DMLXU,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,55.2,55.2,1,55.2,55.2,55.2,1,1,0,0,0,0,0,3,0,False,False,False,True,True,False,False
4811-JBUVU,1,0,0,0,30,1,1,1,0,0,0,1,0,1,0,1,1,89.9,2723.15,0,2697.0,90.77166666666668,2697.0,2,0,0,1,0,0,1,3,0,False,True,False,False,False,True,False
0945-TSONX,0,0,1,1,47,1,1,0,1,1,0,1,1,1,2,1,1,85.3,4107.25,0,4009.1,87.38829787234043,4009.1,5,0,0,1,0,0,0,1,0,False,True,False,False,True,False,False
2651-ZCBXV,1,0,0,0,54,1,1,1,1,1,0,1,1,1,2,1,1,108.0,5760.65,0,5832.0,106.6787037037037,5832.0,5,0,0,0,1,0,1,1,0,False,True,False,False,False,True,False
3316-UWXUY,1,0,0,0,50,1,0,1,1,1,0,1,0,1,0,1,1,93.5,4747.5,0,4675.0,94.95,4675.0,4,0,0,0,1,0,1,3,0,False,True,False,False,False,True,False
8937-RDTHP,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,3,84.6,84.6,1,84.6,84.6,84.6,2,1,0,0,0,0,0,3,0,False,False,False,True,False,True,False
7083-MIOPC,0,0,0,0,72,1,0,2,0,0,0,0,0,0,2,0,1,20.25,1566.9,0,1458.0,21.762500000000003,1458.0,0,0,0,0,1,1,0,1,0,False,True,False,False,False,False,True
1984-GPTEH,0,0,0,0,29,1,1,2,0,0,0,0,0,0,0,0,2,25.15,702.0,0,729.3499999999999,24.20689655172414,729.3499999999999,0,0,0,1,0,1,0,3,0,False,False,True,False,False,False,True
1251-KRREG,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,3,54.4,114.1,1,108.8,57.05,108.8,1,1,0,0,0,0,0,3,0,False,False,False,True,True,False,False
0621-JFHOL,0,0,0,0,10,0,0,0,0,0,0,1,0,0,2,1,3,29.6,299.05,0,296.0,29.905,296.0,1,1,0,0,0,1,0,1,0,False,False,False,True,True,False,False
9903-LYSAB,1,0,1,0,18,1,1,1,0,0,0,0,0,0,0,1,2,73.15,1305.95,0,1316.7,72.55277777777778,1316.7,0,0,1,0,0,0,0,3,0,False,False,True,False,False,True,False
0094-OIFMO,0,1,0,0,11,1,0,1,0,1,0,0,1,1,0,1,2,95.0,1120.3,1,1045.0,101.84545454545454,1045.0,3,1,0,0,0,0,1,3,0,False,False,True,False,False,True,False
9227-UAQFT,1,0,0,0,16,1,0,2,0,0,0,0,0,0,2,0,3,19.75,284.35,0,316.0,17.771875,316.0,0,0,1,0,0,1,0,1,0,False,False,False,True,False,False,True
7301-ABVAD,0,0,0,0,72,1,1,0,0,1,1,1,1,1,2,0,0,86.6,6350.5,0,6235.2,88.20138888888889,6235.2,5,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
6614-FHDBO,1,0,0,0,72,1,1,1,0,1,1,1,1,1,2,0,0,109.2,7878.3,0,7862.400000000001,109.42083333333333,7862.400000000001,5,0,0,0,1,0,1,1,0,True,False,False,False,False,True,False
7576-ASEJU,0,0,1,1,41,1,0,0,1,0,0,1,1,1,1,1,1,74.7,3187.65,0,3062.7000000000003,77.74756097560976,3062.7000000000003,4,0,0,1,0,0,0,2,0,False,True,False,False,True,False,False
9058-HRZSV,0,1,1,0,65,1,0,1,1,1,1,0,0,1,0,0,2,94.4,6126.15,0,6136.0,94.24846153846153,6136.0,4,0,0,0,1,0,1,3,1,False,False,True,False,False,True,False
4522-AKYLR,0,1,0,0,13,1,0,0,0,1,1,0,0,0,0,1,2,54.8,731.3,0,712.4,56.25384615384615,712.4,2,0,1,0,0,0,0,3,0,False,False,True,False,True,False,False
0221-WMXNQ,1,1,0,0,4,1,0,1,1,0,0,0,0,0,0,0,2,75.35,273.4,0,301.4,68.35,301.4,1,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
0303-UNCIP,1,0,0,0,41,1,1,0,0,0,1,0,0,1,1,0,3,65.0,2531.8,0,2665.0,61.75121951219513,2665.0,2,0,0,1,0,0,0,2,0,False,False,False,True,True,False,False
9947-OTFQU,1,1,0,0,15,1,0,1,0,1,0,0,0,0,0,1,2,74.4,1074.3,1,1116.0,71.61999999999999,1116.0,1,0,1,0,0,0,0,3,0,False,False,True,False,False,True,False
0322-YINQP,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3,48.55,48.55,1,48.55,48.55,48.55,1,1,0,0,0,0,0,3,0,False,False,False,True,True,False,False
0959-WHOKV,1,0,0,0,42,1,1,1,1,1,1,0,0,1,1,1,2,99.0,4298.45,0,4158.0,102.34404761904761,4158.0,4,0,0,1,0,0,1,2,0,False,False,True,False,False,True,False
4075-JFPGR,0,0,1,0,51,1,0,1,1,1,1,0,1,0,1,1,2,93.5,4619.55,0,4768.5,90.57941176470588,4768.5,4,0,0,0,1,0,1,2,0,False,False,True,False,False,True,False
4629-NRXKX,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,147.15,1,140.8,73.575,140.8,0,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
9514-JDSKI,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,40.2,40.2,1,40.2,40.2,40.2,2,1,0,0,0,0,0,3,1,False,False,True,False,True,False,False
3282-ZISZV,1,0,0,1,32,1,1,0,0,1,1,1,1,1,1,0,1,83.7,2633.3,0,2678.4,82.290625,2678.4,5,0,0,1,0,0,0,2,0,False,True,False,False,True,False,False
3675-YDUPJ,1,0,0,0,10,1,0,2,0,0,0,0,0,0,0,1,3,19.85,193.05,0,198.5,19.305,198.5,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
4111-BNXIF,0,0,1,1,67,0,0,0,0,1,1,1,1,1,2,1,2,59.55,4103.9,0,3989.85,61.252238805970144,3989.85,5,0,0,0,1,0,0,1,0,False,False,True,False,True,False,False
7017-VFHAY,0,0,1,1,61,1,1,1,1,1,1,1,1,1,2,0,1,115.1,7008.15,0,7021.099999999999,114.88770491803278,7021.099999999999,6,0,0,0,1,0,1,1,0,False,True,False,False,False,True,False
6655-LHBYW,1,0,0,0,50,1,1,1,1,1,1,1,1,1,1,0,1,114.35,5791.1,0,5717.5,115.822,5717.5,6,0,0,0,1,0,1,2,0,False,True,False,False,False,True,False
4959-JOSRX,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,80.55,1,89.2,40.275,89.2,0,1,0,0,0,0,0,3,0,False,True,False,False,True,False,False
5046-NUHWD,0,1,1,0,29,0,0,0,1,0,1,0,0,1,0,1,2,45.0,1228.65,0,1305.0,42.36724137931035,1305.0,3,0,0,1,0,0,0,3,1,False,False,True,False,True,False,False
7273-TEFQD,1,1,0,0,3,0,0,0,0,0,1,0,0,1,0,1,2,41.15,132.2,1,123.44999999999999,44.06666666666666,123.44999999999999,2,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
3606-TWKGI,1,1,0,0,13,1,1,1,0,1,1,0,1,1,0,1,2,106.9,1364.3,1,1389.7,104.94615384615385,1389.7,4,0,1,0,0,0,1,3,0,False,False,True,False,False,True,False
